timestamp_sent,command_sent,ACT,ACTION,AMR_DOCK,AMR_Footprint,AMR_PosTarget,CAMERA,ITM_ID,JIG_ID,OBJ_Nbr,OBJ_Type,STATION,taskName,task_data,task_output_position,task_output_results,task_outputs,result,task_id,receiver,dispatch_path,message,state_path,state_timeline,timestamp_returned
2026-03-09T17:11:13.737+01:00,Navigate,,,1,1,2,,,,,,,Navigate,"{""id"": ""b03b0d5c-29f4-4ac2-acf9-34c56cfcc9ce"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,b03b0d5c-29f4-4ac2-acf9-34c56cfcc9ce,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:13.747+01:00:PENDING | 2026-03-09T17:11:14.755+01:00:EXECUTE | 2026-03-09T17:11:16.767+01:00:COMPLETE,2026-03-09T17:11:16.767+01:00
2026-03-09T17:11:16.869+01:00,SingleDeviceAction,30,,,,,,2,,,,,SingleDeviceAction,"{""id"": ""b65fdfa3-c82b-42f1-852f-7247d5a61d92"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}}",0,"p[0, 0, 0, 0, 0, 0]","{""Position"": ""0"", ""Results"": ""p[0, 0, 0, 0, 0, 0]""}",succeeded,b65fdfa3-c82b-42f1-852f-7247d5a61d92,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:16.883+01:00:PENDING | 2026-03-09T17:11:17.887+01:00:EXECUTE | 2026-03-09T17:11:19.901+01:00:COMPLETE,2026-03-09T17:11:19.901+01:00
2026-03-09T17:11:20.004+01:00,SingleTask,,1,,,,,2,1,1,9001,,SingleTask,"{""id"": ""f225aa36-9d6a-4c26-95ad-f04a115437b2"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,f225aa36-9d6a-4c26-95ad-f04a115437b2,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:20.011+01:00:PENDING | 2026-03-09T17:11:21.020+01:00:EXECUTE | 2026-03-09T17:11:22.029+01:00:COMPLETE,2026-03-09T17:11:22.029+01:00
2026-03-09T17:11:22.031+01:00,SingleTask,,2,,,,,1,1,1,9001,,SingleTask,"{""id"": ""36f30f43-e932-42d2-a324-b53b3c4c2f48"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,36f30f43-e932-42d2-a324-b53b3c4c2f48,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:22.043+01:00:PENDING | 2026-03-09T17:11:23.048+01:00:EXECUTE | 2026-03-09T17:11:24.054+01:00:COMPLETE,2026-03-09T17:11:24.054+01:00
2026-03-09T17:11:24.167+01:00,Charge,,,,,,,,,,,,Charge,"{""id"": ""5876f598-18b6-4ebc-81ae-809799cc84a0"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NavigationComplete""}}",0,NavigationComplete,"{""Position"": ""0"", ""Results"": ""NavigationComplete""}",succeeded,5876f598-18b6-4ebc-81ae-809799cc84a0,AMR,uGO_CONTROLLER > UR5E_POLYSCOPE > AMR,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:24.176+01:00:PENDING | 2026-03-09T17:11:25.182+01:00:EXECUTE | 2026-03-09T17:11:26.189+01:00:COMPLETE,2026-03-09T17:11:26.189+01:00
2026-03-09T17:11:26.292+01:00,InspectRackAtStation,,,,,,WRIST,,1,,,uLMPlateStation,CameraInspect,"{""id"": ""7d43987c-15b5-4a91-8a11-19e0d4077d8c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""[4,5,14,22,30,31]""}}",0,"[4,5,14,22,30,31]","{""Position"": ""0"", ""Results"": ""[4,5,14,22,30,31]""}",succeeded,7d43987c-15b5-4a91-8a11-19e0d4077d8c,WRIST_CAMERA,uGO_CONTROLLER > UR5E_POLYSCOPE > WRIST_CAMERA,,EXECUTE > COMPLETE,2026-03-09T17:11:27.319+01:00:EXECUTE | 2026-03-09T17:11:28.326+01:00:COMPLETE,2026-03-09T17:11:28.326+01:00
2026-03-09T17:11:28.465+01:00,SingleTask,,1,,,,,1,1,4,101,,SingleTask,"{""id"": ""f00319c0-4d31-416a-94ad-87c212e409b4"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,f00319c0-4d31-416a-94ad-87c212e409b4,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:28.475+01:00:PENDING | 2026-03-09T17:11:29.482+01:00:EXECUTE | 2026-03-09T17:11:31.498+01:00:COMPLETE,2026-03-09T17:11:31.498+01:00
2026-03-09T17:11:31.500+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""87c4bf33-7ec9-4a96-9d87-85c79167203c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,87c4bf33-7ec9-4a96-9d87-85c79167203c,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:31.508+01:00:PENDING | 2026-03-09T17:11:32.514+01:00:EXECUTE | 2026-03-09T17:11:33.520+01:00:COMPLETE,2026-03-09T17:11:33.520+01:00
2026-03-09T17:11:33.528+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""cb278e44-e8ac-4e81-97bf-2791dff6a674"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""03""}}",0,03,"{""Position"": ""0"", ""Results"": ""03""}",succeeded,cb278e44-e8ac-4e81-97bf-2791dff6a674,UNKNOWN,uGO_CONTROLLER > UR5E_POLYSCOPE > UNKNOWN,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:33.544+01:00:PENDING | 2026-03-09T17:11:34.551+01:00:EXECUTE | 2026-03-09T17:11:35.556+01:00:COMPLETE,2026-03-09T17:11:35.556+01:00
2026-03-09T17:11:35.559+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""e9cdd712-625c-4afe-88b0-3f6333180501"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,e9cdd712-625c-4afe-88b0-3f6333180501,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:35.567+01:00:PENDING | 2026-03-09T17:11:36.571+01:00:EXECUTE | 2026-03-09T17:11:38.583+01:00:COMPLETE,2026-03-09T17:11:38.583+01:00
2026-03-09T17:11:38.584+01:00,SingleTask,,2,,,,,1,4,1,101,,SingleTask,"{""id"": ""fbfb2db6-0c73-496f-89e6-246d3fdb5a86"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,fbfb2db6-0c73-496f-89e6-246d3fdb5a86,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:38.592+01:00:PENDING | 2026-03-09T17:11:39.598+01:00:EXECUTE | 2026-03-09T17:11:40.606+01:00:COMPLETE,2026-03-09T17:11:40.606+01:00
2026-03-09T17:11:40.615+01:00,SingleTask,,1,,,,,1,1,5,101,,SingleTask,"{""id"": ""4802b94e-9bd9-4c2b-8c18-4ddd865a11bb"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,4802b94e-9bd9-4c2b-8c18-4ddd865a11bb,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:40.625+01:00:PENDING | 2026-03-09T17:11:41.631+01:00:EXECUTE | 2026-03-09T17:11:42.636+01:00:COMPLETE,2026-03-09T17:11:42.636+01:00
2026-03-09T17:11:42.638+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""a8f641eb-94d5-42ab-8e65-a7407f82359b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,a8f641eb-94d5-42ab-8e65-a7407f82359b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:42.650+01:00:PENDING | 2026-03-09T17:11:43.656+01:00:EXECUTE | 2026-03-09T17:11:45.667+01:00:COMPLETE,2026-03-09T17:11:45.667+01:00
2026-03-09T17:11:45.673+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""f3d3df32-67c9-4aba-8029-a513d1871a03"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""NONE""}}",0,NONE,"{""Position"": ""0"", ""Results"": ""NONE""}",succeeded,f3d3df32-67c9-4aba-8029-a513d1871a03,UNKNOWN,uGO_CONTROLLER > UR5E_POLYSCOPE > UNKNOWN,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:45.680+01:00:PENDING | 2026-03-09T17:11:46.689+01:00:EXECUTE | 2026-03-09T17:11:47.695+01:00:COMPLETE,2026-03-09T17:11:47.695+01:00
2026-03-09T17:11:47.697+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""17f8914d-266b-4a6f-b47b-1b14690475bc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,17f8914d-266b-4a6f-b47b-1b14690475bc,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:47.712+01:00:PENDING | 2026-03-09T17:11:48.718+01:00:EXECUTE | 2026-03-09T17:11:50.735+01:00:COMPLETE,2026-03-09T17:11:50.735+01:00
2026-03-09T17:11:50.736+01:00,SingleTask,,2,,,,,1,4,2,101,,SingleTask,"{""id"": ""f1a19da9-ae89-4e7b-8c59-be02a4dea72c"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,f1a19da9-ae89-4e7b-8c59-be02a4dea72c,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:50.745+01:00:PENDING | 2026-03-09T17:11:51.750+01:00:EXECUTE | 2026-03-09T17:11:52.756+01:00:COMPLETE,2026-03-09T17:11:52.756+01:00
2026-03-09T17:11:52.766+01:00,SingleTask,,1,,,,,1,1,14,101,,SingleTask,"{""id"": ""9e516e61-ac0d-4097-ad63-6536e1c1dbdf"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,9e516e61-ac0d-4097-ad63-6536e1c1dbdf,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:52.775+01:00:PENDING | 2026-03-09T17:11:53.782+01:00:EXECUTE | 2026-03-09T17:11:54.787+01:00:COMPLETE,2026-03-09T17:11:54.787+01:00
2026-03-09T17:11:54.789+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""55afba77-cff9-4d11-94b0-3d79d3683a3b"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,55afba77-cff9-4d11-94b0-3d79d3683a3b,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:54.799+01:00:PENDING | 2026-03-09T17:11:55.808+01:00:EXECUTE | 2026-03-09T17:11:57.818+01:00:COMPLETE,2026-03-09T17:11:57.818+01:00
2026-03-09T17:11:57.825+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""c40f9f78-2ea9-4b20-b1e5-abf93d9f4041"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""02""}}",0,02,"{""Position"": ""0"", ""Results"": ""02""}",succeeded,c40f9f78-2ea9-4b20-b1e5-abf93d9f4041,UNKNOWN,uGO_CONTROLLER > UR5E_POLYSCOPE > UNKNOWN,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:11:57.832+01:00:PENDING | 2026-03-09T17:11:58.837+01:00:EXECUTE | 2026-03-09T17:12:00.851+01:00:COMPLETE,2026-03-09T17:12:00.851+01:00
2026-03-09T17:12:00.853+01:00,SingleTask,,1,,,,,1,10,1,101,,SingleTask,"{""id"": ""20c29500-3d3d-4a27-8c80-3490545921cc"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,20c29500-3d3d-4a27-8c80-3490545921cc,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:12:00.862+01:00:PENDING | 2026-03-09T17:12:01.867+01:00:EXECUTE | 2026-03-09T17:12:02.875+01:00:COMPLETE,2026-03-09T17:12:02.875+01:00
2026-03-09T17:12:02.878+01:00,SingleTask,,2,,,,,1,2,1,101,,SingleTask,"{""id"": ""d9aaff83-0551-442c-881a-8d3d1634a866"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,d9aaff83-0551-442c-881a-8d3d1634a866,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:12:02.888+01:00:PENDING | 2026-03-09T17:12:03.894+01:00:EXECUTE | 2026-03-09T17:12:05.905+01:00:COMPLETE,2026-03-09T17:12:05.905+01:00
2026-03-09T17:12:05.916+01:00,SingleTask,,1,,,,,1,1,22,101,,SingleTask,"{""id"": ""0a38e3c8-7efa-49ab-af72-659bbbb26364"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,0a38e3c8-7efa-49ab-af72-659bbbb26364,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:12:05.926+01:00:PENDING | 2026-03-09T17:12:06.933+01:00:EXECUTE | 2026-03-09T17:12:08.944+01:00:COMPLETE,2026-03-09T17:12:08.944+01:00
2026-03-09T17:12:08.946+01:00,SingleTask,,2,,,,,1,10,1,101,,SingleTask,"{""id"": ""59a61980-70d0-419d-a79f-23f85ded2c11"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": """"}}",0,,"{""Position"": ""0"", ""Results"": """"}",succeeded,59a61980-70d0-419d-a79f-23f85ded2c11,ARM,uGO_CONTROLLER > UR5E_POLYSCOPE > ARM,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:12:08.953+01:00:PENDING | 2026-03-09T17:12:09.961+01:00:EXECUTE | 2026-03-09T17:12:11.973+01:00:COMPLETE,2026-03-09T17:12:11.973+01:00
2026-03-09T17:12:11.979+01:00,ProcessAt3FingerStation,,3,,,,,1,10,,,,ProcessAt3FingerStation,"{""id"": ""039073f8-01bd-4394-8f03-2b8234acf8e3"", ""status"": ""COMPLETE"", ""error"": ""null"", ""outputs"": {""Position"": ""0"", ""Results"": ""01""}}",0,01,"{""Position"": ""0"", ""Results"": ""01""}",succeeded,039073f8-01bd-4394-8f03-2b8234acf8e3,UNKNOWN,uGO_CONTROLLER > UR5E_POLYSCOPE > UNKNOWN,,PENDING > EXECUTE > COMPLETE,2026-03-09T17:12:11.987+01:00:PENDING | 2026-03-09T17:12:12.994+01:00:EXECUTE | 2026-03-09T17:12:15.007+01:00:COMPLETE,2026-03-09T17:12:15.007+01:00
